"Addendum FF -- ASC Device Offset Percentages for CY 2024                                                                                                     
 (For Covered Surgical Procedures and Surgical Procedures for Which Payment is Packaged)",,,,,,,
CPT codes and descriptions only are copyright 2023 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2023 American Dental Association.  All Rights Reserved.,,,,,,,
31526,,Dx laryngoscopy w/oper scope,A2,5153,"$1,390.68",1.22%,$9.24
31527,,Laryngoscopy for treatment,A2,5154,"$2,877.51",0.00%,$0.00
31528,,Laryngoscopy and dilation,A2,5154,"$2,877.51",11.87%,$185.94
31529,,Laryngoscopy and dilation,A2,5154,"$2,877.51",21.97%,$344.15
31530,,Laryngoscopy w/fb removal,A2,5153,"$1,390.68",0.00%,$0.00
31531,,Laryngoscopy w/fb & op scope,A2,5154,"$2,877.51",1.94%,$30.39
31535,,Laryngoscopy w/biopsy,A2,5154,"$2,877.51",0.25%,$3.92
31536,,Laryngoscopy w/bx & op scope,A2,5154,"$2,877.51",0.22%,$3.45
31540,,Laryngoscopy w/exc of tumor,A2,5154,"$2,877.51",0.42%,$6.58
31541,,Larynscop w/tumr exc + scope,A2,5154,"$2,877.51",0.79%,$12.37
31545,,Remove vc lesion w/scope,A2,5154,"$2,877.51",0.20%,$3.13
31546,,Remove vc lesion scope/graft,A2,5155,"$4,226.52",0.11%,$2.53
31551,,Laryngoplasty laryngeal sten,G2,5165,"$5,070.97",0.00%,$0.00
31552,,Laryngoplasty laryngeal sten,G2,5165,"$5,070.97",8.37%,$231.05
31553,,Laryngoplasty laryngeal sten,G2,5165,"$5,070.97",0.00%,$0.00
31554,,Laryngoplasty laryngeal sten,G2,5165,"$5,070.97",1.70%,$46.93
31560,,Laryngoscop w/arytenoidectom,A2,5155,"$4,226.52",0.00%,$0.00
31561,,Larynscop remve cart + scop,A2,5155,"$4,226.52",0.56%,$12.88
31570,,Laryngoscope w/vc inj,A2,5154,"$2,877.51",22.96%,$359.66
31571,,Laryngoscop w/vc inj + scope,A2,5154,"$2,877.51",21.29%,$333.50
31572,,Largsc w/laser dstrj les,G2,5154,"$2,877.51",0.57%,$8.93
31573,,Largsc w/ther injection,P3,5153,"$1,390.68",5.15%,$10.06
31574,,Largsc w/njx augmentation,P2,5153,"$1,390.68",12.33%,$93.34
31575,,Diagnostic laryngoscopy,P3,5151,$188.73,0.01%,$0.01
31576,,Laryngoscopy with biopsy,A2,5153,"$1,390.68",0.00%,$0.00
31577,,Largsc w/rmvl foreign bdy(s),A2,5152,$389.05,0.77%,$1.63
31578,,Largsc w/removal lesion,A2,5154,"$2,877.51",0.00%,$0.00
31579,,Laryngoscopy telescopic,P3,5152,$389.05,0.01%,$0.01
31580,,Laryngoplasty laryngeal web,A2,5165,"$5,070.97",5.14%,$141.89
31590,,Reinnervate larynx,A2,5165,"$5,070.97",0.00%,$0.00
31591,,Laryngoplasty medialization,G2,5165,"$5,070.97",10.30%,$284.33
31592,,Cricotracheal resection,G2,5165,"$5,070.97",0.00%,$0.00
31603,,Incision of windpipe,A2,5163,"$1,224.82",0.51%,$3.40
31605,,Incision of windpipe,G2,5161,$232.73,0.00%,$0.00
31611,,Surgery/speech prosthesis,A2,5164,"$2,422.49",7.18%,$94.69
31612,,Puncture/clear windpipe,A2,5164,"$2,422.49",0.48%,$6.33
31613,,Repair windpipe opening,A2,5164,"$2,422.49",1.83%,$24.13
31614,,Repair windpipe opening,A2,5165,"$5,070.97",0.91%,$25.12
31615,,Visualization of windpipe,A2,5162,$524.23,0.03%,$0.09
31622,,Dx bronchoscope/wash,A2,5153,"$1,390.68",0.33%,$2.50
31623,,Dx bronchoscope/brush,A2,5153,"$1,390.68",0.10%,$0.76
31624,,Dx bronchoscope/lavage,A2,5153,"$1,390.68",0.12%,$0.91
31625,,Bronchoscopy w/biopsy(s),A2,5153,"$1,390.68",0.96%,$7.27
31626,,Bronchoscopy w/markers,G2,5155,"$4,226.52",29.50%,$678.74
31627,,Navigational bronchoscopy,N1,,,,
31628,,Bronchoscopy/lung bx each,A2,5154,"$2,877.51",0.99%,$15.51
31629,,Bronchoscopy/needle bx each,A2,5154,"$2,877.51",0.87%,$13.63
31630,,Bronchoscopy dilate/fx repr,A2,5154,"$2,877.51",12.76%,$199.88
31631,,Bronchoscopy dilate w/stent,A2,5155,"$4,226.52",13.64%,$313.83
31632,,Bronchoscopy/lung bx addl,N1,,,,
31633,,Bronchoscopy/needle bx addl,N1,,,,
31634,,Bronch w/balloon occlusion,G2,5155,"$4,226.52",14.67%,$337.53
31635,,Bronchoscopy w/fb removal,A2,5153,"$1,390.68",1.17%,$8.86
31636,,Bronchoscopy bronch stents,J8,5155,"$4,226.52",40.29%,"$1,702.86"
31637,,Bronchoscopy stent add-on,N1,,,,
31638,,Bronchoscopy revise stent,A2,5155,"$4,226.52",6.09%,$140.12
31640,,Bronchoscopy w/tumor excise,A2,5154,"$2,877.51",2.64%,$41.35
31641,,Bronchoscopy treat blockage,A2,5154,"$2,877.51",5.25%,$82.24
31643,,Diag bronchoscope/catheter,A2,5153,"$1,390.68",0.00%,$0.00
31645,,Brnchsc w/ther aspir 1st,A2,5153,"$1,390.68",0.52%,$3.94
31646,,Brnchsc w/ther aspir sbsq,A2,5152,$389.05,0.00%,$0.00
31647,,Bronchial valve init insert,J8,5155,"$4,226.52",31.02%,"$1,311.07"
31648,,Bronchial valve remov init,G2,5154,"$2,877.51",1.03%,$16.13
31649,,Bronchial valve remov addl,G2,5153,"$1,390.68",0.00%,$0.00
31651,,Bronchial valve addl insert,N1,,,,
31652,,Bronch ebus samplng 1/2 node,G2,5154,"$2,877.51",0.53%,$8.30
31653,,Bronch ebus samplng 3/> node,G2,5154,"$2,877.51",0.47%,$7.36
31654,,Bronch ebus ivntj perph les,N1,,,,
31717,,Bronchial brush biopsy,A2,5152,$389.05,0.00%,$0.00
31720,,Clearance of airways,N1,,,,
31730,,Intro windpipe wire/tube,A2,5153,"$1,390.68",0.00%,$0.00
31750,,Repair of windpipe,A2,5165,"$5,070.97",6.34%,$175.02
31755,,Repair of windpipe,A2,5165,"$5,070.97",0.00%,$0.00
31820,,Closure of windpipe lesion,A2,5164,"$2,422.49",1.09%,$14.37
31825,,Repair of windpipe defect,A2,5164,"$2,422.49",0.73%,$9.63
31830,,Revise windpipe scar,A2,5164,"$2,422.49",0.00%,$0.00
32400,,Needle biopsy chest lining,A2,5072,"$1,254.33",0.38%,$2.59
32408,,Core ndl bx lng/med perq,G2,5072,"$1,254.33",2.02%,$13.79
32550,,Insert pleural cath,J8,5341,"$2,978.88",36.72%,"$1,093.84"
32552,,Remove lung catheter,G2,5181,$598.55,1.86%,$6.06
32553,,Ins mark thor for rt perq,G2,5613,"$1,320.21",23.76%,$170.76
32554,,Aspirate pleura w/o imaging,G2,5181,$598.55,2.39%,$7.79
32555,,Aspirate pleura w/ imaging,G2,5181,$598.55,4.45%,$14.50
32556,,Insert cath pleura w/o image,G2,5302,"$1,527.86",16.17%,$134.49
32557,,Insert cath pleura w/ image,G2,5182,"$1,137.29",24.09%,$149.14
32960,,Therapeutic pneumothorax,G2,5181,$598.55,0.00%,$0.00
32994,,Ablate pulm tumor perq crybl,J8,5362,"$8,340.08",41.62%,"$3,471.14"
32998,,Ablate pulm tumor perq rf,G2,5361,"$4,969.29",13.66%,$369.52
33016,,Pericardiocentesis w/imaging,G2,5182,"$1,137.29",12.70%,$78.63
33206,,Insert heart pm atrial,J8,5223,"$9,278.30",51.26%,"$4,756.06"
33207,,Insert heart pm ventricular,J8,5223,"$9,278.30",55.92%,"$5,188.43"
33208,,Insrt heart pm atrial & vent,J8,5223,"$9,278.30",61.07%,"$5,666.26"
33210,,Insert electrd/pm cath sngl,J8,5222,"$7,915.58",40.30%,"$3,189.98"
33211,,Insert card electrodes dual,J8,5222,"$7,915.58",81.00%,"$6,411.62"
33212,,Insert pulse gen sngl lead,J8,5222,"$7,915.58",55.51%,"$4,393.94"
33213,,Insert pulse gen dual leads,J8,5223,"$9,278.30",59.87%,"$5,554.92"
33214,,Upgrade of pacemaker system,J8,5223,"$9,278.30",61.64%,"$5,719.14"
33215,,Reposition pacing-defib lead,G2,5183,"$2,843.31",16.57%,$256.48
33216,,Insert 1 electrode pm-defib,J8,5222,"$7,915.58",36.90%,"$2,920.85"
33217,,Insert 2 electrode pm-defib,J8,5222,"$7,915.58",31.00%,"$2,453.83"
33218,,Repair lead pace-defib one,G2,5221,"$3,741.62",27.08%,$551.58
33220,,Repair lead pace-defib dual,J8,5221,"$3,741.62",36.55%,"$1,367.56"
33221,,Insert pulse gen mult leads,J8,5224,"$15,423.97",66.09%,"$10,193.70"
33222,,Relocation pocket pacemaker,A2,5054,"$1,737.53",18.72%,$177.07
33223,,Relocate pocket for defib,A2,5054,"$1,737.53",24.40%,$230.79
33224,,Insert pacing lead & connect,J8,5223,"$9,278.30",63.08%,"$5,852.75"
33225,,L ventric pacing lead add-on,N1,,,,
33226,,Reposition l ventric lead,J8,5183,"$2,843.31",31.00%,$881.43
33227,,Remove&replace pm gen singl,J8,5222,"$7,915.58",54.99%,"$4,352.78"
33228,,Remv&replc pm gen dual lead,J8,5223,"$9,278.30",56.98%,"$5,286.78"
33229,,Remv&replc pm gen mult leads,J8,5224,"$15,423.97",63.47%,"$9,789.59"
33230,,Insrt pulse gen w/dual leads,J8,5231,"$22,210.79",68.50%,"$15,214.39"
33231,,Insrt pulse gen w/mult leads,J8,5232,"$28,486.63",74.37%,"$21,185.51"
33233,,Removal of pm generator,J8,5222,"$7,915.58",35.14%,"$2,781.53"
33234,,Removal of pacemaker system,J8,5221,"$3,741.62",38.20%,"$1,429.30"
33235,,Removal pacemaker electrode,G2,5221,"$3,741.62",27.75%,$565.22
33240,,Insrt pulse gen w/singl lead,J8,5231,"$22,210.79",76.42%,"$16,973.49"
33241,,Remove pulse generator,G2,5221,"$3,741.62",20.41%,$415.72
33249,,Insj/rplcmt defib w/lead(s),J8,5232,"$28,486.63",71.76%,"$20,442.01"
33262,,Rmvl& replc pulse gen 1 lead,J8,5231,"$22,210.79",69.55%,"$15,447.60"
33263,,Rmvl & rplcmt dfb gen 2 lead,J8,5231,"$22,210.79",69.38%,"$15,409.85"
33264,,Rmvl & rplcmt dfb gen mlt ld,J8,5232,"$28,486.63",73.17%,"$20,843.67"
33270,,Ins/rep subq defibrillator,J8,5232,"$28,486.63",74.29%,"$21,162.72"
33271,,Insj subq impltbl dfb elctrd,J8,5222,"$7,915.58",50.33%,"$3,983.91"
33273,,Repos prev impltbl subq dfb,G2,5221,"$3,741.62",18.66%,$380.07
33274,,Tcat insj/rpl perm ldls pm,J8,5224,"$15,423.97",67.78%,"$10,454.37"
33275,,Tcat rmvl perm ldls pm w/img,J8,5183,"$2,843.31",58.71%,"$1,669.31"
33276,,Insj phrnc nrv stim sys,J8,1580,"$45,000.50",78.38%,"$35,271.39"
33277,,Insj phrnc nrv stim transvns,N1,,,,
33278,,Rmvl phrnc nrv stim sys,G2,5461,"$3,486.46",0.00%,$0.00
33279,,Rmvl phrnc nrv stim transvns,J8,5461,"$3,486.46",31.00%,"$1,080.80"
33280,,Rmvl phrnc nrv stim pg only,G2,5461,"$3,486.46",0.00%,$0.00
33281,,Reposg phrnc nrv stim trnsvn,G2,5461,"$3,486.46",0.00%,$0.00
33285,,Insj subq car rhythm mntr,J8,5222,"$7,915.58",71.79%,"$5,682.59"
33286,,Rmvl subq car rhythm mntr,G2,5071,$670.36,1.33%,$4.85
33287,,Rmv&rplcmt phrnc nrv stim pg,J8,5465,"$27,243.64",75.16%,"$20,476.32"
33288,,Rmv&rplcmt phrnc nrv stim ld,J8,5463,"$13,453.37",59.47%,"$8,000.72"
33289,,Tcat impl wrls p-art prs snr,J8,5200,"$27,499.83",77.58%,"$21,334.37"
33419,,Repair tcat mitral valve,N1,,,,
33508,,Endoscopic vein harvest,N1,,,,
33866,,Aortic hemiarch graft,N1,,,,
33900,,Perq p-art revsc 1 nm nt uni,J8,5193,"$8,903.65",31.00%,"$2,760.13"
33901,,Perq p-art revsc 1 nm nt bi,J8,5193,"$8,903.65",31.00%,"$2,760.13"
33902,,Perq p-art revsc 1 abnor uni,J8,5194,"$14,446.80",31.00%,"$4,478.51"
33903,,Perq p-art revsc 1 abnor bi,J8,5193,"$8,903.65",31.00%,"$2,760.13"
34490,,Removal of vein clot,G2,5183,"$2,843.31",0.05%,$0.77
34713,,Perq access & clsr fem art,N1,,,,
34714,,Opn fem art expos cndt crtj,N1,,,,
34715,,Opn ax/subcla art expos,N1,,,,
34716,,Opn ax/subcla art expos cndt,N1,,,,
35188,,Repair blood vessel lesion,A2,5184,"$5,332.29",0.00%,$0.00
35207,,Repair blood vessel lesion,A2,5183,"$2,843.31",0.00%,$0.00
35572,,Harvest femoropopliteal vein,N1,,,,
35875,,Removal of clot in graft,A2,5184,"$5,332.29",13.94%,$404.65
35876,,Removal of clot in graft,A2,5184,"$5,332.29",17.93%,$520.47
36000,,Place needle in vein,N1,,,,
36002,,Pseudoaneurysm injection trt,G2,5181,$598.55,2.42%,$7.89
36005,,Injection ext venography,N1,,,,
36010,,Place catheter in vein,N1,,,,
36011,,Place catheter in vein,N1,,,,
36012,,Place catheter in vein,N1,,,,
36013,,Place catheter in artery,N1,,,,
36014,,Place catheter in artery,N1,,,,
36015,,Place catheter in artery,N1,,,,
36100,,Establish access to artery,N1,,,,
36140,,Intro ndl icath upr/lxtr art,N1,,,,
36160,,Establish access to aorta,N1,,,,
36200,,Place catheter in aorta,N1,,,,
36215,,Place catheter in artery,N1,,,,
36216,,Place catheter in artery,N1,,,,
36217,,Place catheter in artery,N1,,,,
36218,,Place catheter in artery,N1,,,,
36221,,Place cath thoracic aorta,N1,,,,
36222,,Place cath carotid/inom art,N1,,,,
36223,,Place cath carotid/inom art,N1,,,,
36224,,Place cath carotd art,N1,,,,
36225,,Place cath subclavian art,N1,,,,
36226,,Place cath vertebral art,N1,,,,
36227,,Place cath xtrnl carotid,N1,,,,
36228,,Place cath intracranial art,N1,,,,
36245,,Ins cath abd/l-ext art 1st,N1,,,,
36246,,Ins cath abd/l-ext art 2nd,N1,,,,
36247,,Ins cath abd/l-ext art 3rd,N1,,,,
36248,,Ins cath abd/l-ext art addl,N1,,,,
36251,,Ins cath ren art 1st unilat,N1,,,,
36252,,Ins cath ren art 1st bilat,N1,,,,
36253,,Ins cath ren art 2nd+ unilat,N1,,,,
36254,,Ins cath ren art 2nd+ bilat,N1,,,,
36260,,Insertion of infusion pump,A2,5184,"$5,332.29",0.00%,$0.00
36261,,Revision of infusion pump,J8,5221,"$3,741.62",45.94%,"$1,718.90"
36262,,Removal of infusion pump,G2,5221,"$3,741.62",0.00%,$0.00
36400,,Bl draw < 3 yrs fem/jugular,N1,,,,
36405,,Bl draw <3 yrs scalp vein,N1,,,,
36406,,Bl draw <3 yrs other vein,N1,,,,
36410,,Non-routine bl draw 3/> yrs,N1,,,,
36416,,Collj capillary blood spec,N1,,,,
36420,,Venipuncture cutdown < 1 yr,N1,,,,
36425,,Venipuncture cutdown 1 yr/>,N1,,,,
36430,,Transfusion bld/bld compnt,P3,5241,$413.61,0.03%,$0.01
36440,,Bld push tfuj 2 yr/<,R2,5241,$413.61,0.00%,$0.00
36450,,Bld exchange truj newborn,R2,5241,$413.61,0.00%,$0.00
36455,,Bld exchange truj oth thn nb,G2,5241,$413.61,0.00%,$0.00
36465,,Njx noncmpnd sclrsnt 1 vein,P2,5054,"$1,737.53",4.01%,$37.93
36466,,Njx noncmpnd sclrsnt mlt vn,P2,5054,"$1,737.53",1.89%,$17.88
36468,,Njx sclrsnt spider veins,N1,,,,
36470,,Njx sclrsnt 1 incmptnt vein,P3,5052,$379.92,3.97%,$3.38
36471,,Njx sclrsnt mlt incmptnt vn,P3,5052,$379.92,1.26%,$1.76
36473,,Endovenous mchnchem 1st vein,P3,5183,"$2,843.31",5.84%,$61.04
36474,,Endovenous mchnchem add-on,N1,,,,
36475,,Endovenous rf 1st vein,A2,5183,"$2,843.31",22.93%,$354.92
36476,,Endovenous rf vein add-on,N1,,,,
36478,,Endovenous laser 1st vein,A2,5183,"$2,843.31",5.61%,$86.83
36479,,Endovenous laser vein addon,N1,,,,
36481,,Insertion of catheter vein,N1,,,,
36482,,Endoven ther chem adhes 1st,P3,5184,"$5,332.29",10.91%,$163.61
36483,,Endoven ther chem adhes sbsq,N1,,,,
36500,,Insertion of catheter vein,N1,,,,
36510,,Insertion of catheter vein,N1,,,,
36511,,Apheresis wbc,G2,5242,"$1,461.89",0.00%,$0.00
36512,,Apheresis rbc,G2,5242,"$1,461.89",0.00%,$0.00
36513,,Apheresis platelets,R2,5241,$413.61,5.76%,$12.97
36514,,Apheresis plasma,G2,5242,"$1,461.89",0.01%,$0.08
36516,,Apheresis immunoads slctv,P3,5243,"$4,409.34",0.00%,$0.00
36522,,Photopheresis,G2,5243,"$4,409.34",0.00%,$0.00
36555,,Insert non-tunnel cv cath,A2,5183,"$2,843.31",0.00%,$0.00
36556,,Insert non-tunnel cv cath,A2,5183,"$2,843.31",15.13%,$234.19
36557,,Insert tunneled cv cath,A2,5184,"$5,332.29",17.75%,$515.24
36558,,Insert tunneled cv cath,A2,5183,"$2,843.31",25.32%,$391.91
36560,,Insert tunneled cv cath,G2,5183,"$2,843.31",18.57%,$287.43
36561,,Insert tunneled cv cath,A2,5183,"$2,843.31",21.90%,$338.97
36563,,Insert tunneled cv cath,J8,5184,"$5,332.29",79.86%,"$4,258.37"
36565,,Insert tunneled cv cath,A2,5183,"$2,843.31",18.90%,$292.54
36566,,Insert tunneled cv cath,A2,5184,"$5,332.29",0.00%,$0.00
36568,,Insj picc <5 yr w/o imaging,J8,5182,"$1,137.29",30.47%,$346.53
36569,,Insj picc 5 yr+ w/o imaging,A2,5182,"$1,137.29",23.85%,$147.66
36570,,Insert picvad cath,J8,5183,"$2,843.31",31.00%,$881.43
36571,,Insert picvad cath,A2,5183,"$2,843.31",20.20%,$312.66
36572,,Insj picc rs&i <5 yr,G2,5181,$598.55,21.54%,$70.19
36573,,Insj picc rs&i 5 yr+,G2,5182,"$1,137.29",22.44%,$138.93
36575,,Repair tunneled cv cath,A2,5181,$598.55,7.21%,$23.49
36576,,Repair tunneled cv cath,A2,5182,"$1,137.29",4.59%,$28.42
36578,,Replace tunneled cv cath,J8,5183,"$2,843.31",33.67%,$957.34
36580,,Replace cvad cath,G2,5182,"$1,137.29",29.05%,$179.85
36581,,Replace tunneled cv cath,J8,5183,"$2,843.31",30.48%,$866.64
36582,,Replace tunneled cv cath,A2,5183,"$2,843.31",25.10%,$388.51
36583,,Replace tunneled cv cath,J8,5184,"$5,332.29",86.12%,"$4,592.17"
36584,,Compl rplcmt picc rs&i,A2,5182,"$1,137.29",24.18%,$149.70
36585,,Replace picvad cath,A2,5183,"$2,843.31",22.78%,$352.60
36589,,Removal tunneled cv cath,A2,5181,$598.55,0.33%,$1.08
36590,,Removal tunneled cv cath,A2,5182,"$1,137.29",0.46%,$2.85
36591,,Draw blood off venous device,N1,,,,
36592,,Collect blood from picc,N1,,,,
36593,,Declot vascular device,P3,5694,$322.68,0.16%,$0.05
36595,,Mech remov tunneled cv cath,J8,5183,"$2,843.31",30.98%,$880.86
36596,,Mech remov tunneled cv cath,G2,5182,"$1,137.29",15.14%,$93.73
36597,,Reposition venous catheter,G2,5182,"$1,137.29",13.80%,$85.44
36598,,Inj w/fluor eval cv device,P3,5693,$204.22,1.19%,$1.09
36600,,Withdrawal of arterial blood,N1,,,,
36620,,Insertion catheter artery,N1,,,,
36625,,Insertion catheter artery,N1,,,,
36640,,Insertion catheter artery,A2,5183,"$2,843.31",0.00%,$0.00
36680,,Insert needle bone cavity,N1,,,,
36800,,Insertion of cannula,G2,5184,"$5,332.29",0.00%,$0.00
36810,,Insertion of cannula,J8,5183,"$2,843.31",31.66%,$900.19
36815,,Insertion of cannula,A2,5184,"$5,332.29",0.00%,$0.00
36818,,Av fuse uppr arm cephalic,A2,5184,"$5,332.29",1.21%,$35.12
36819,,Av fuse uppr arm basilic,A2,5184,"$5,332.29",1.62%,$47.02
36820,,Av fusion/forearm vein,A2,5184,"$5,332.29",3.66%,$106.24
36821,,Av fusion direct any site,A2,5183,"$2,843.31",1.59%,$24.61
36825,,Artery-vein autograft,A2,5184,"$5,332.29",13.35%,$387.52
36830,,Artery-vein nonautograft,A2,5184,"$5,332.29",25.89%,$751.53
36831,,Open thrombect av fistula,A2,5184,"$5,332.29",21.64%,$628.16
36832,,Av fistula revision open,A2,5184,"$5,332.29",8.21%,$238.32
36833,,Av fistula revision,A2,5184,"$5,332.29",20.99%,$609.29
36835,,Artery to vein shunt,J8,5183,"$2,843.31",50.14%,"$1,425.64"
36836,,Prq av fstl crtj uxtr 1 acs,J8,5194,"$14,446.80",39.14%,"$5,654.48"
36837,,Prq av fstl crt uxtr sep acs,J8,5194,"$14,446.80",54.85%,"$7,924.07"
36860,,External cannula declotting,A2,5182,"$1,137.29",9.35%,$57.89
36861,,Cannula declotting,J8,5184,"$5,332.29",48.41%,"$2,581.36"
36901,,Intro cath dialysis circuit,P3,5182,"$1,137.29",21.63%,$121.82
36902,,Intro cath dialysis circuit,G2,5192,"$4,639.80",27.20%,$687.01
36903,,Intro cath dialysis circuit,J8,5193,"$8,903.65",51.24%,"$4,562.23"
36904,,Thrmbc/nfs dialysis circuit,J8,5192,"$4,639.80",32.88%,"$1,525.57"
36905,,Thrmbc/nfs dialysis circuit,J8,5193,"$8,903.65",30.95%,"$2,755.68"
36906,,Thrmbc/nfs dialysis circuit,J8,5194,"$14,446.80",51.89%,"$7,496.44"
36907,,Balo angiop ctr dialysis seg,N1,,,,
36908,,Stent plmt ctr dialysis seg,N1,,,,
36909,,Dialysis circuit embolj,N1,,,,
37184,,Prim art m-thrmbc 1st vsl,J8,5194,"$14,446.80",34.11%,"$4,927.80"
37185,,Prim art m-thrmbc sbsq vsl,N1,,,,
37186,,Sec art thrombectomy add-on,N1,,,,
37187,,Venous mech thrombectomy,J8,5193,"$8,903.65",59.57%,"$5,303.90"
37188,,Ven mechnl thrmbc repeat tx,J8,5183,"$2,843.31",78.57%,"$2,233.99"
37192,,Redo endovas vena cava filtr,J8,5183,"$2,843.31",30.16%,$857.54
37193,,Rem endovas vena cava filter,G2,5183,"$2,843.31",26.21%,$405.69
37197,,Remove intrvas foreign body,J8,5183,"$2,843.31",33.68%,$957.63
37200,,Transcatheter biopsy,G2,5184,"$5,332.29",21.89%,$635.42
37211,,Thrombolytic art therapy,J8,5184,"$5,332.29",31.00%,"$1,653.01"
37212,,Thrombolytic venous therapy,J8,5183,"$2,843.31",32.05%,$911.28
37220,,Iliac revasc,J8,5192,"$4,639.80",35.33%,"$1,639.24"
37221,,Iliac revasc w/stent,J8,5193,"$8,903.65",47.33%,"$4,214.10"
37222,,Iliac revasc add-on,N1,,,,
37223,,Iliac revasc w/stent add-on,N1,,,,
37224,,Fem/popl revas w/tla,J8,5192,"$4,639.80",43.72%,"$2,028.52"
37225,,Fem/popl revas w/ather,J8,5194,"$14,446.80",58.06%,"$8,387.81"
37226,,Fem/popl revasc w/stent,J8,5193,"$8,903.65",53.66%,"$4,777.70"
37227,,Fem/popl revasc stnt & ather,J8,5194,"$14,446.80",60.75%,"$8,776.43"
37228,,Tib/per revasc w/tla,J8,5193,"$8,903.65",36.54%,"$3,253.39"
37229,,Tib/per revasc w/ather,J8,5194,"$14,446.80",48.97%,"$7,074.60"
37230,,Tib/per revasc w/stent,J8,5194,"$14,446.80",43.50%,"$6,284.36"
37231,,Tib/per revasc stent & ather,J8,5194,"$14,446.80",62.39%,"$9,013.36"
37232,,Tib/per revasc add-on,N1,,,,
37233,,Tibper revasc w/ather add-on,N1,,,,
37234,,Revsc opn/prq tib/pero stent,N1,,,,
37235,,Tib/per revasc stnt & ather,N1,,,,
37236,,Open/perq place stent 1st,J8,5193,"$8,903.65",43.48%,"$3,871.31"
37237,,Open/perq place stent ea add,N1,,,,
37238,,Open/perq place stent same,J8,5193,"$8,903.65",45.55%,"$4,055.61"
37239,,Open/perq place stent ea add,N1,,,,
37241,,Vasc embolize/occlude venous,J8,5193,"$8,903.65",31.00%,"$2,760.13"
37242,,Vasc embolize/occlude artery,J8,5194,"$14,446.80",51.85%,"$7,490.67"
37243,,Vasc embolize/occlude organ,G2,5193,"$8,903.65",29.46%,"$1,427.90"
37246,,Trluml balo angiop 1st art,J8,5192,"$4,639.80",35.58%,"$1,650.84"
37247,,Trluml balo angiop addl art,N1,,,,
37248,,Trluml balo angiop 1st vein,G2,5192,"$4,639.80",29.87%,$754.45
37249,,Trluml balo angiop addl vein,N1,,,,
37252,,Intrvasc us noncoronary 1st,N1,,,,
37253,,Intrvasc us noncoronary addl,N1,,,,
37500,,Endoscopy ligate perf veins,A2,5184,"$5,332.29",0.00%,$0.00
37607,,Ligation of a-v fistula,A2,5183,"$2,843.31",1.68%,$26.00
37609,,Temporal artery procedure,A2,5072,"$1,254.33",0.09%,$0.61
37650,,Revision of major vein,A2,5183,"$2,843.31",0.00%,$0.00
37700,,Revise leg vein,A2,5183,"$2,843.31",0.59%,$9.13
37718,,Ligate/strip short leg vein,A2,5183,"$2,843.31",0.95%,$14.70
37722,,Ligate/strip long leg vein,A2,5183,"$2,843.31",1.45%,$22.44
37735,,Removal of leg veins/lesion,A2,5183,"$2,843.31",0.00%,$0.00
37760,,Ligate leg veins radical,A2,5183,"$2,843.31",0.02%,$0.31
37761,,Ligate leg veins open,R2,5183,"$2,843.31",0.70%,$10.83
37765,,Stab phleb veins xtr 10-20,P3,5183,"$2,843.31",3.61%,$8.00
37766,,Phleb veins - extrem 20+,P3,5183,"$2,843.31",2.26%,$5.57
37780,,Revision of leg vein,A2,5183,"$2,843.31",0.00%,$0.00
37785,,Ligate/divide/excise vein,A2,5183,"$2,843.31",1.36%,$21.05
37790,,Penile venous occlusion,A2,5374,"$2,986.77",0.00%,$0.00
38200,,Injection for spleen x-ray,N1,,,,
38204,,Bl donor search management,N1,,,,
38206,,Harvest auto stem cells,G2,5242,"$1,461.89",0.00%,$0.00
38220,,Dx bone marrow aspirations,P3,5072,"$1,254.33",1.81%,$2.06
38221,,Dx bone marrow biopsies,P3,5072,"$1,254.33",2.30%,$2.68
38222,,Dx bone marrow bx & aspir,G2,5073,"$2,125.39",2.12%,$24.53
38230,,Bone marrow harvest allogen,G2,5242,"$1,461.89",0.00%,$0.00
38232,,Bone marrow harvest autolog,R2,5243,"$4,409.34",4.45%,$106.81
38241,,Transplt autol hct/donor,G2,5242,"$1,461.89",0.00%,$0.00
38242,,Transplt allo lymphocytes,R2,5242,"$1,461.89",0.00%,$0.00
38243,,Transplj hematopoietic boost,R2,5242,"$1,461.89",0.00%,$0.00
38300,,Drainage lymph node lesion,A2,5073,"$2,125.39",0.00%,$0.00
38305,,Drainage lymph node lesion,A2,5073,"$2,125.39",0.00%,$0.00
38308,,Incision of lymph channels,A2,5091,"$2,699.06",0.00%,$0.00
38500,,Biopsy/removal lymph nodes,A2,5091,"$2,699.06",0.67%,$9.84
38505,,Needle biopsy lymph nodes,A2,5072,"$1,254.33",2.11%,$14.41
38510,,Biopsy/removal lymph nodes,A2,5091,"$2,699.06",0.09%,$1.32
38520,,Biopsy/removal lymph nodes,A2,5091,"$2,699.06",0.00%,$0.00
38525,,Biopsy/removal lymph nodes,A2,5091,"$2,699.06",0.53%,$7.79
38530,,Biopsy/removal lymph nodes,A2,5091,"$2,699.06",0.00%,$0.00
38531,,Open bx/exc inguinofem nodes,G2,5091,"$2,699.06",1.01%,$14.84
38542,,Explore deep node(s) neck,A2,5361,"$4,969.29",0.00%,$0.00
