"Addendum BB -- ASC Covered Ancillary Services Integral to Covered Surgical Procedures for CY 2024 
(Including Ancillary Services for Which Payment is Packaged)",,,,,,,
CPT codes and descriptions only are copyright 2023 American Medical Association.  All Rights Reserved.  Applicable FARS/DFARS Apply.  Dental codes (D codes) are copyright 2023 American Dental Association.  All Rights Reserved.,,,,,,,
C8920,,"Mra w/o fol w/cont, pelvis",,Z2,3.7274,$199.47,
C8931,,"Mra, w/dye, spinal canal",,Z2,3.7274,$199.47,
C8932,,"Mra, w/o dye, spinal canal",,Z2,2.3751,$127.10,
C8933,,"Mra, w/o&w/dye, spinal canal",,Z2,3.7274,$199.47,
C8934,,"Mra, w/dye, upper extremity",,Z2,3.7274,$199.47,
C8935,,"Mra, w/o dye, upper extr",,Z2,2.3751,$127.10,
C8936,,"Mra, w/o&w/dye, upper extr",,Z2,3.7274,$199.47,
C9046,,Cocaine hcl nasal (goprelto),,N1,,,
C9047,,"Injection, caplacizumab-yhdp",,K2,,$770.68,
C9067,,Gallium ga-68 dotatoc,,N1,,,
C9088,,"Instill, bupivac and meloxic",,K2,,$0.77,
C9089,,"Bupivacaine implant, 1 mg",,K2,,$0.85,
C9101,,"Inj, oliceridine 0.1 mg",,K2,,$1.23,
C9113,,"Inj pantoprazole sodium, via",,D5,,,
C9143,,Cocaine hcl nasal (numbrino),,N1,,,
C9144,,"Inj, bupivacaine (posimir)",,K2,,$0.50,
C9145,,"Inj, aponvie, 1 mg",,K2,,$1.86,
C9150,,"Xe129 xenon, diagnostic",,N1,,,
C9159,,"Inj, balfaxar, per i.u",,D5,,,
C9160,,Inj daxibotulinumtoxina-lanm,,D5,,,
C9161,,"Inj, aflibercept hd, 1 mg",,D5,,,
C9162,,"Inj, avacincaptad peg 0.1 mg",,D5,,,
C9163,,Inj talquetamab-tgvs 0.25 mg,,D5,,,
C9164,,"Cantharidin top, applicator",,D5,,,
C9165,,"Inj, elranatamab-bcmm, 1 mg",,D5,,,
C9166,,"Injection, secukinumab",,D5,,,
C9167,,"Injection, apadamtase alfa",,D5,,,
C9168,,"Injection, mirikizumab-mrkz",,D5,,,
C9169,,"Inj, nogapendekin pmln 1 mcg",,K2,,$92.19,
C9170,,"Inj, beqvez per tx dose",,K2,,"$1,545.00",
C9171,,"Inj, pegulicianine, 1 mg",,K2,,$37.51,
C9248,,"Inj, clevidipine butyrate",,N1,,,
C9250,,Artiss fibrin sealant,,K2,,$138.35,
C9254,,"Injection, lacosamide",,N1,,,
C9257,,Bevacizumab injection,,K2,,$1.82,
C9285,,"Patch, lidocaine/tetracaine",,N1,,,
C9290,,"Inj, bupivacaine liposome",,K2,,$1.45,
C9293,,"Injection, glucarpidase",,K5,,,
C9352,,"Neuragen nerve guide, per cm",,N1,,,
C9353,,"Neurawrap nerve protector,cm",,N1,,,
C9354,,"Veritas collagen matrix, cm2",,N1,,,
C9355,,"Neuromatrix nerve cuff, cm",,N1,,,
C9356,,"Tenoglide tendon prot, cm2",,N1,,,
C9358,,"Surgimend, fetal",,N1,,,
C9359,,"Implnt,bon void filler-putty",,N1,,,
C9360,,"Surgimend, neonatal",,N1,,,
C9361,,Neuromend nerve wrap,,N1,,,
C9362,,"Implnt,bon void filler-strip",,N1,,,
C9363,,Integra meshed bil wound mat,,N1,,,
C9364,,"Porcine implant, permacol",,N1,,,
C9399,,Unclassified drugs or biolog,,K7,,,
C9460,,"Injection, cangrelor",,K2,,$18.82,
C9462,,"Injection, delafloxacin",,K5,,,
C9482,,Sotalol hydrochloride iv,,K2,,$22.83,$4.22
C9488,,Conivaptan hcl,,K2,,$47.24,
C9738,,Blue light cysto imag agent,,N1,,,
C9762,,Cardiac mri seg dys strain,,Z2,5.347,$286.14,
C9763,,Cardiac mri seg dys stress,,Z2,5.347,$286.14,
C9776,,Fluo bile duct imaging w/icg,,N1,,,
C9794,,Complex simulation w/pet-ct,,Z2,19.8415,"$1,061.80",
D0120,,Periodic oral evaluation,,D1,,,
D0140,,Limit oral eval problm focus,,D1,,,
D0150,,Comprehensve oral evaluation,,D1,,,
D0160,,Extensv oral eval prob focus,,D1,,,
D0170,,"Re-eval,est pt,problem focus",,D1,,,
D0171,,Re-eval post-op visit,,D1,,,
D0180,,Comp periodontal evaluation,,D1,,,
D0191,,Assessment of a patient,,D1,,,
D0210,,Intraor comprehensive series,,D1,,,
D0220,,Intraoral periapical first,,D1,,,
D0230,,Intraoral periapical ea add,,D1,,,
D0240,,Intraoral occlusal film,,D1,,,
D0250,,Extraoral 2d project image,,D1,,,
D0251,,Extraoral posterior image,,D1,,,
D0270,,Dental bitewing single image,,D1,,,
D0272,,Dental bitewings two images,,D1,,,
D0273,,Bitewings - three images,,D1,,,
D0274,,Bitewings four images,,D1,,,
D0277,,Vert bitewings 7 to 8 images,,D1,,,
D0330,,Panoramic image,,D1,,,
D0340,,2d cephalometric image,,D1,,,
D0350,,Oral/facial photo images,,D1,,,
D0367,,Cone beam ct interp both jaw,,D1,,,
D0383,,Cone beam ct both jaws,,D1,,,
D0393,,Trtmnt simulation 3d image,,D1,,,
D1110,,Dental prophylaxis adult,,D1,,,
D1354,,Int caries med app per tooth,,D1,,,
D2140,,Amalgam one surface permanen,,D1,,,
D2150,,Amalgam two surfaces permane,,D1,,,
D2160,,Amalgam three surfaces perma,,D1,,,
D2161,,Amalgam 4 or > surfaces perm,,D1,,,
D2330,,Resin one surface-anterior,,D1,,,
D2331,,Resin two surfaces-anterior,,D1,,,
D2332,,Resin three surfaces-anterio,,D1,,,
D2335,,Resin 4/> surf or w incis an,,D1,,,
D2390,,Ant resin-based cmpst crown,,D1,,,
D2391,,Post 1 srfc resinbased cmpst,,D1,,,
D2392,,Post 2 srfc resinbased cmpst,,D1,,,
D2393,,Post 3 srfc resinbased cmpst,,D1,,,
D2394,,Post >=4srfc resinbase cmpst,,D1,,,
D2740,,Crown porcelain/ceramic,,D1,,,
D2750,,Crown porcelain w/ h noble m,,D1,,,
D2751,,Crown porcelain fused base m,,D1,,,
D2752,,Crown porcelain w/ noble met,,D1,,,
D2791,,Crown full cast base metal,,D1,,,
D2799,,Interim crown,,D1,,,
D2920,,Re-cement or re-bond crown,,D1,,,
D2929,,Prefab porc/ceram crown pri,,D1,,,
D2930,,Prefab stnlss steel crwn pri,,D1,,,
D2931,,Prefab stnlss steel crown pe,,D1,,,
D2932,,Prefabricated resin crown,,D1,,,
D2933,,Prefab stainless steel crown,,D1,,,
D2934,,Prefab steel crown primary,,D1,,,
D2940,,Protective restoration,,D1,,,
D2941,,Int therapeutic restoration,,D1,,,
D2950,,Core build-up incl any pins,,D1,,,
D2951,,Tooth pin retention,,D1,,,
D2952,,Post and core cast + crown,,D1,,,
D2954,,Prefab post/core + crown,,D1,,,
D3110,,Pulp cap direct,,D1,,,
D3120,,Pulp cap indirect,,D1,,,
D3220,,Therapeutic pulpotomy,,D1,,,
D3221,,Gross pulpal debridement,,D1,,,
D3222,,Part pulp for apexogenesis,,D1,,,
D3230,,Pulpal therapy anterior prim,,D1,,,
D3240,,Pulpal therapy posterior pri,,D1,,,
D3310,,"End thxpy, anterior tooth",,D1,,,
D3320,,"End thxpy, premolar tooth",,D1,,,
D3330,,"End thxpy, molar tooth",,D1,,,
D3460,,Endodontic endosseous implan,,D1,,,
D3910,,Isolation- tooth w rubb dam,,D1,,,
D4341,,Periodontal scaling & root,,D1,,,
D4342,,Periodontal scaling 1-3teeth,,D1,,,
D4346,,Scaling gingiv inflammation,,D1,,,
D4355,,Full mouth debridement,,D1,,,
D4381,,Localized delivery antimicro,,D1,,,
D4910,,Periodontal maint procedures,,D1,,,
D7922,,Place intra-socket bio dress,,D1,,,
G0130,**,Single energy x-ray study,,Z3,,$28.63,
G0235,,Pet not otherwise specified,,Z2,3.9976,$213.93,
J0120,,Tetracyclin injection,,N1,,,
J0121,,"Inj., omadacycline, 1 mg",,K2,,$3.80,
J0122,,"Inj., eravacycline, 1 mg",,K2,,$1.21,
J0129,,Abatacept injection,,K2,,$43.44,
J0130,,Abciximab injection,,N1,,,
J0131,,"Inj, acetaminophen (nos)",,N1,,,
J0132,,Acetylcysteine injection,,N1,,,
J0133,,Acyclovir injection,,N1,,,
J0134,,Inj acetaminophen -fresenius,,K2,,$0.04,
J0135,,Adalimumab injection,,K2,,"$1,834.49",
J0136,,"Inj, acetaminophen (b braun)",,K2,,$0.05,
J0137,,"Inj, acetaminophen (hikma)",,K2,,$0.05,
J0153,,Adenosine inj 1mg,,N1,,,
J0171,,Adrenalin epinephrine inject,,N1,,,
J0172,,"Inj, aducanumab-avwa, 2 mg",,K2,,$5.98,
J0173,,"Inj, epinephrine (belcher)",,K2,,$2.01,
J0174,,"Inj, lecanemab-irmb, 1 mg",,K2,,$1.34,
J0175,,"Inj, donanemab-azbt, 2 mg",,K2,,$4.09,
J0177,,"Inj, aflibercept hd, 1 mg",,K2,,$333.70,
J0178,,Aflibercept injection,,K2,,$821.98,
J0179,,"Inj, brolucizumab-dbll, 1 mg",,K2,,$332.57,
J0180,,Agalsidase beta injection,,K2,,$223.52,
J0184,,"Inj, amisulpride, 1 mg",,K2,,$9.06,
J0185,,"Inj., aprepitant, 1 mg",,K2,,$1.77,
J0190,,Inj biperiden lactate/5 mg,,K5,,,
J0200,,Alatrofloxacin mesylate,,K5,,,
J0202,,"Injection, alemtuzumab",,K2,,"$2,337.69",
J0205,,Alglucerase injection,,K5,,,
J0206,,Inj allopurinol sodium 1 mg,,K2,,$5.00,
J0207,,Amifostine,,K5,,,
J0208,,Inj sodium thiosulfate 100mg,,K2,,$96.08,
J0210,,Methyldopate hcl injection,,K5,,,
J0211,,"Inj, nithiodote, 3mg / 125mg                    ",,K2,,$2.17,
J0215,,Alefacept,,K5,,,
J0216,,"Inj, alfentanil hcl, 500mcg",,N1,,,
J0217,,Inj velmanase alfa-tycv 1 mg,,K2,,$442.00,
J0218,,Inj olipudase alfa-rpcp 1mg,,K2,,$382.56,
J0219,,Inj aval alfa-nqpt 4mg,,K2,,$77.75,
J0220,,Alglucosidase alfa injection,,K2,,$148.86,
J0221,,Lumizyme injection,,K2,,$201.97,
J0222,,"Inj., patisiran, 0.1 mg",,K2,,$98.88,
J0223,,Inj givosiran 0.5 mg,,K2,,$112.14,
J0224,,"Inj. lumasiran, 0.5 mg",,K2,,$317.88,
J0225,,"Inj, vutrisiran, 1 mg",,K2,,"$4,926.00",
J0256,,Alpha 1 proteinase inhibitor,,K2,,$4.94,
J0257,,Glassia injection,,K2,,$5.58,
J0278,,Amikacin sulfate injection,,N1,,,
J0280,,Aminophyllin 250 mg inj,,N1,,,
J0282,,Amiodarone hcl,,N1,,,
J0283,,"Inj, amiodarone (nexterone)",,K5,,,
J0285,,Amphotericin b,,N1,,,
J0287,,Amphotericin b lipid complex,,K2,,$11.13,
J0288,,Ampho b cholesteryl sulfate,,K5,,,
J0289,,Amphotericin b liposome inj,,K2,,$23.33,
J0290,,Ampicillin 500 mg inj,,N1,,,
J0291,,"Inj., plazomicin, 5 mg",,K2,,$3.59,
J0295,,Ampicillin sulbactam 1.5 gm,,N1,,,
J0300,,Amobarbital 125 mg inj,,K2,,$114.24,
J0330,,Succinycholine chloride inj,,N1,,,
J0348,,Anidulafungin injection,,N1,,,
J0349,,"Inj, rezafungin, 1 mg",,K2,,$10.12,
J0350,,Injection anistreplase 30 u,,K5,,,
J0360,,Hydralazine hcl injection,,N1,,,
J0364,,Apomorphine hydrochloride,,K5,,,
J0365,,"Aprotonin, 10,000 kiu",,K5,,,
J0380,,Inj metaraminol bitartrate,,K5,,,
J0390,,Chloroquine injection,,N1,,,
J0391,,"Inj, artesunate, 1mg",,K2,,$51.83,
J0395,,Arbutamine hcl injection,,K5,,,
J0400,,Aripiprazole injection,,N1,,,
J0401,,Inj aripiprazole ext rel 1mg,,K2,,$7.07,
J0402,,"Inj, abilify asimtufii, 1 mg",,K2,,$5.95,
J0456,,Azithromycin,,N1,,,
J0457,,"Injection, aztreonam, 100 mg",,K2,,$1.97,
J0461,,Atropine sulfate injection,,N1,,,
J0470,,Dimecaprol injection,,K2,,$59.81,
J0475,,Baclofen 10 mg injection,,K2,,$174.58,
J0476,,Baclofen intrathecal trial,,N1,,,
J0480,,Basiliximab,,K2,,"$4,588.77",
J0485,,Belatacept injection,,K2,,$3.81,
J0490,,Belimumab injection,,K2,,$54.15,
J0491,,Inj anifrolumab-fnia 1mg,,K2,,$17.29,
J0500,,Dicyclomine injection,,N1,,,
J0515,,Inj benztropine mesylate,,N1,,,
J0517,,"Inj., benralizumab, 1 mg",,K2,,$167.30,
J0520,,Bethanechol chloride inject,,K5,,,
J0558,,Peng benzathine/procaine inj,,K2,,$19.52,$2.89
J0561,,Penicillin g benzathine inj,,K2,,$24.37,$3.64
J0565,,"Inj, bezlotoxumab, 10 mg",,K2,,$39.86,
J0567,,"Inj., cerliponase alfa 1 mg",,K5,,,
J0570,,Buprenorphine implant 74.2mg,,K2,,"$1,311.75",
J0576,,Inj buprenorph (brixadi) 1mg,,D5,,,
J0577,,"Inj, brixadi, 7 days or less",,K2,,$429.16,
J0578,,"Inj,brixadi, more than 7 day",,K2,,"$1,716.62",
J0583,,Bivalirudin,,N1,,,
J0584,,"Injection, burosumab-twza 1m",,K2,,$469.58,$88.47
J0585,,"Injection,onabotulinumtoxina",,K2,,$6.41,
J0586,,Abobotulinumtoxina,,K2,,$8.63,
J0587,,"Inj, rimabotulinumtoxinb",,K2,,$12.99,
J0588,,Incobotulinumtoxin a,,K2,,$5.34,
J0589,,Inj daxibotulinumtoxina-lanm,,K2,,$3.12,
J0592,,Buprenorphine hydrochloride,,N1,,,
J0593,,"Inj., lanadelumab-flyo, 1 mg",,K5,,,
J0594,,Busulfan injection,,K2,,$1.27,
J0595,,Butorphanol tartrate 1 mg,,N1,,,
J0596,,"Injection, ruconest",,K2,,$34.72,
J0597,,"C-1 esterase, berinert",,K2,,$68.36,
J0598,,"C-1 esterase, cinryze",,K2,,$64.21,
J0599,,"Inj., haegarda 10 units",,K5,,,
J0600,,Edetate calcium disodium inj,,K2,,"$6,086.32",
J0606,,"Inj, etelcalcetide, 0.1 mg",,K2,,$2.57,
J0612,,Calcium glucon (fresenius),,K2,,$0.04,
J0613,,Calcium glucon (wg critical),,K2,,$0.09,
J0620,,Calcium glycer & lact/10 ml,,N1,,,
J0630,,Calcitonin salmon injection,,K2,,"$1,173.06",
J0636,,Inj calcitriol per 0.1 mcg,,N1,,,
J0637,,Caspofungin acetate,,N1,,,
J0638,,Canakinumab injection,,K2,,$127.81,
J0640,,Leucovorin calcium injection,,N1,,,
J0641,,Inj levoleucovorin nos 0.5mg,,K2,,$0.21,
J0642,,"Injection, khapzory, 0.5 mg",,K2,,$1.38,
J0651,,"Inj, levothyroxine, freskabi",,K2,,$3.75,
J0652,,"Inj, levothyroxine, hikma",,K2,,$5.14,
J0665,,"Inj, bupivacaine, nos, 0.5mg",,K2,,$0.01,
J0670,,Inj mepivacaine hcl/10 ml,,N1,,,
J0687,,Inj cefazolin (wg crit care),,K2,,$1.04,
J0688,,"Inj cefazolin sodium, hikma",,N1,,,
J0689,,"Inj cefazolin sodium, baxter",,K2,,$1.26,
J0690,,Cefazolin sodium injection,,N1,,,
J0691,,Inj lefamulin 1 mg,,K2,,$0.72,
J0692,,Cefepime hcl for injection,,N1,,,
J0694,,Cefoxitin sodium injection,,N1,,,
J0695,,Inj ceftolozane tazobactam,,K2,,$8.23,$1.59
J0696,,Ceftriaxone sodium injection,,N1,,,
J0697,,Sterile cefuroxime injection,,N1,,,
J0698,,Cefotaxime sodium injection,,N1,,,
J0699,,"Inj, cefiderocol, 10 mg",,K2,,$2.28,
J0701,,Inj. cefepime hcl (baxter),,K2,,$5.83,
J0702,,Betamethasone acet&sod phosp,,N1,,,
J0703,,"Inj, cefepime hcl (b braun)",,K2,,$4.97,$0.45
J0706,,Caffeine citrate injection,,N1,,,
J0710,,Cephapirin sodium injection,,K5,,,
J0712,,Ceftaroline fosamil inj,,K2,,$3.94,
J0713,,Inj ceftazidime per 500 mg,,N1,,,
J0714,,Ceftazidime and avibactam,,K2,,$100.58,
J0715,,Ceftizoxime sodium / 500 mg,,N1,,,
J0716,,Centruroides immune f(ab),,K2,,"$4,804.24",
J0717,,Certolizumab pegol inj 1mg,,K2,,$4.65,
J0720,,Chloramphenicol sodium injec,,N1,,,
J0725,,Chorionic gonadotropin/1000u,,N1,,,
J0735,,Clonidine hydrochloride,,N1,,,
J0736,,"Inj, clindamycin phosp 300mg",,K2,,$2.47,
J0737,,"Inj, clindamycin (baxter)",,K2,,$2.82,
J0740,,Cidofovir injection,,K2,,$528.00,
J0741,,"Inj, cabote rilpivir 2mg 3mg",,K2,,$22.90,
J0742,,Inj imip 4 cilas 4 releb 2mg,,K2,,$2.51,
J0743,,Cilastatin sodium injection,,N1,,,
J0744,,Ciprofloxacin iv,,N1,,,
J0745,,Inj codeine phosphate /30 mg,,N1,,,
J0770,,Colistimethate sodium inj,,N1,,,
J0775,,"Collagenase, clost hist inj",,K2,,$71.16,$13.04
J0780,,Prochlorperazine injection,,N1,,,
J0791,,Inj crizanlizumab-tmca 5mg,,K2,,$128.54,
J0795,,Corticorelin ovine triflutal,,K5,,,
J0801,,Inj. acthar gel to 40 units,,K2,,"$3,750.08",
J0802,,"Inj. (ani), up to 40 units",,K2,,"$3,416.97",
J0834,,"Inj., cosyntropin, 0.25 mg",,N1,,,
J0840,,Crotalidae poly immune fab,,K2,,"$1,762.35",
J0841,,Inj crotalidae im f(ab')2 eq,,K2,,"$1,040.11",
J0850,,Cytomegalovirus imm iv /vial,,K2,,"$1,814.94",
J0872,,Daptomycin (xellia) unrefrig,,K2,,$0.04,
J0873,,"Inj, daptomycin (xellia)",,N1,,,
J0874,,"Inj, daptomycin (baxter)",,K5,,,
J0875,,"Injection, dalbavancin",,K2,,$15.61,
J0877,,"Inj, daptomycin (hospira)",,K2,,$0.06,
J0878,,Daptomycin injection,,N1,,,
J0879,,"Difelikefalin, esrd on dialy",,N1,,,
J0881,,"Darbepoetin alfa, non-esrd",,K2,,$3.04,
J0882,,"Darbepoetin alfa, esrd use",,K2,,$3.04,
J0883,,Argatroban nonesrd use 1mg,,K2,,$1.26,
J0884,,Argatroban esrd dialysis 1mg,,K2,,$1.26,
J0885,,"Epoetin alfa, non-esrd",,K2,,$7.53,
J0887,,Epoetin beta esrd use,,K2,,$1.21,
J0888,,Epoetin beta non esrd,,K2,,$1.16,
J0889,,Daprodustat oral 1mg esrd,,K5,,,
J0891,,Argatroban nonesrd (accord),,K2,,$4.20,
J0892,,Argatroban dialysis (accord),,K2,,$4.20,
J0893,,"Inj, decitabine (sun pharma)",,K2,,$2.12,
J0894,,Decitabine injection,,N1,,,
J0895,,Deferoxamine mesylate inj,,N1,,,
J0896,,Inj luspatercept-aamt 0.25mg,,K2,,$40.62,
J0897,,Denosumab injection,,K2,,$26.96,$5.03
J0898,,Argatroban nonesrd (auromed),,K2,,$1.49,
J0899,,"Argatroban dialysis, auromed",,K2,,$1.49,
J0911,,Inst tauro 1.35mg/hep 100u ,,K2,,$8.58,
J0945,,Brompheniramine maleate inj,,K5,,,
J1000,,Depo-estradiol cypionate inj,,N1,,,
J1020,,Methylprednisolone 20 mg inj,,D5,,,
J1030,,Methylprednisolone 40 mg inj,,D5,,,
J1040,,Methylprednisolone 80 mg inj,,D5,,,
J1050,,Medroxyprogesterone acetate,,N1,,,
J1071,,Inj testosterone cypionate,,N1,,,
J1094,,Inj dexamethasone acetate,,N1,,,
J1095,,"Injection, dexamethasone 9%",,N1,,,
J1096,,Dexametha opth insert 0.1 mg,,K2,,$117.14,
J1097,,Phenylep ketorolac opth soln,,K2,,$96.59,
J1100,,Dexamethasone sodium phos,,N1,,,
J1105,,"Dexmedetomidine film, 1 mcg",,K2,,$0.78,
J1110,,Inj dihydroergotamine mesylt,,N1,,,
J1120,,Acetazolamid sodium injectio,,N1,,,
J1130,,Inj diclofenac sodium 0.5mg,,N1,,,
J1160,,Digoxin injection,,N1,,,
J1162,,Digoxin immune fab (ovine),,K2,,"$4,888.10",
J1165,,Phenytoin sodium injection,,N1,,,
J1170,,Hydromorphone injection,,N1,,,
J1180,,Dyphylline injection,,K5,,,
J1190,,Dexrazoxane hcl injection,,K2,,$87.49,
J1200,,Diphenhydramine hcl injectio,,N1,,,
J1201,,Inj. cetirizine hcl 0.5mg,,K2,,$14.87,
J1203,,"Inj, cipaglucosidase, 5 mg",,K2,,$88.06,
J1205,,Chlorothiazide sodium inj,,N1,,,
J1212,,Dimethyl sulfoxide 50% 50 ml,,K2,,$715.90,
J1230,,Methadone injection,,N1,,,
J1240,,Dimenhydrinate injection,,N1,,,
J1245,,Dipyridamole injection,,N1,,,
J1250,,Inj dobutamine hcl/250 mg,,N1,,,
J1260,,Dolasetron mesylate,,N1,,,
J1265,,Dopamine injection,,N1,,,
J1267,,Doripenem injection,,K5,,,
J1270,,"Injection, doxercalciferol",,N1,,,
J1290,,Ecallantide injection,,K2,,$565.83,
J1300,,Eculizumab injection,,K2,,$224.63,
J1301,,"Injection, edaravone, 1 mg",,K2,,$22.14,
J1302,,"Inj, sutimlimab-jome, 10 mg",,K2,,$18.13,
J1303,,"Inj., ravulizumab-cwvz 10 mg",,K2,,$220.75,
J1304,,Inj tofersen intrathec 1 mg,,K2,,$153.66,
J1305,,"Inj, evinacumab-dgnb, 5mg",,K2,,$186.31,
J1306,,"Injection, inclisiran, 1 mg",,K2,,$12.19,
J1320,,Amitriptyline injection,,N1,,,
J1322,,"Elosulfase alfa, injection",,K2,,$293.92,
J1323,,"Inj, elranatamab-bcmm, 1 mg",,K2,,$178.85,
J1324,,Enfuvirtide injection,,K5,,,
J1325,,Epoprostenol injection,,N1,,,
J1327,,Eptifibatide injection,,K2,,$4.15,
J1330,,Ergonovine maleate injection,,K5,,,
J1335,,Ertapenem injection,,N1,,,
J1364,,Erythro lactobionate /500 mg,,K2,,$65.38,
J1380,,Estradiol valerate 10 mg inj,,N1,,,
J1410,,Inj estrogen conjugate 25 mg,,K2,,$382.79,
J1426,,"Injection, casimersen, 10 mg",,K2,,$166.23,
J1427,,Inj. viltolarsen,,K2,,$58.79,
J1428,,"Inj, eteplirsen, 10 mg",,K5,,,
J1429,,Inj golodirsen 10 mg,,K2,,$166.22,
J1430,,Ethanolamine oleate 100 mg,,K2,,$491.68,
J1434,,"Inj, focinvez 1mg",,K2,,$3.14,
J1435,,Injection estrone per 1 mg,,K5,,,
J1437,,Inj. fe derisomaltose 10 mg,,K2,,$21.05,
J1438,,Etanercept injection,,K2,,$790.78,
J1439,,Inj ferric carboxymaltos 1mg,,K2,,$1.10,
J1440,,Fecal microbiota jslm 1 ml,,K2,,$63.30,
J1442,,Inj filgrastim excl biosimil,,K2,,$1.00,
J1443,,Inj ferric pyrophosphate cit,,K5,,,
J1444,,Fe pyro cit pow 0.1 mg iron,,K5,,,
J1445,,Inj triferic avnu 0.1mg iron,,K5,,,
J1447,,Inj tbo filgrastim 1 microg,,K2,,$0.39,
J1448,,"Injection, trilaciclib, 1mg",,K2,,$5.36,
J1449,,Inj eflapegrastim-xnst 0.1mg,,K2,,$22.75,
J1450,,Fluconazole,,N1,,,
J1451,,"Fomepizole, 15 mg",,K2,,$6.44,
J1452,,Intraocular fomivirsen na,,K5,,,
J1453,,Fosaprepitant injection,,N1,,,
J1454,,"Inj fosnetupitant, palonoset",,K2,,$679.51,
J1455,,Foscarnet sodium injection,,K2,,$50.32,
J1456,,"Inj, fosaprepitant (teva)",,K2,,$2.04,$0.08
J1457,,Gallium nitrate injection,,K5,,,
J1458,,Galsulfase injection,,K2,,$484.75,
J1459,,Inj ivig privigen 500 mg,,K2,,$48.58,
J1460,,Gamma globulin 1 cc inj,,K2,,$49.85,
J1551,,Inj cutaquig 100 mg,,K2,,$14.50,
J1554,,Inj. asceniv,,K2,,$491.40,
J1555,,"Inj cuvitru, 100 mg",,K2,,$16.82,
J1556,,"Inj, imm glob bivigam, 500mg",,K2,,$75.17,
J1557,,Gammaplex injection,,K2,,$57.93,
J1558,,"Inj. xembify, 100 mg",,K2,,$14.30,
J1559,,Hizentra injection,,K2,,$13.23,
J1560,,Gamma globulin > 10 cc inj,,K2,,$498.52,
J1561,,Gamunex-c/gammaked,,K2,,$48.81,
J1562,,"Vivaglobin, inj",,K5,,,
J1566,,"Immune globulin, powder",,K2,,$82.19,
J1568,,Octagam injection,,K2,,$49.00,
J1569,,Gammagard liquid injection,,K2,,$49.69,
J1570,,Ganciclovir sodium injection,,N1,,,
J1571,,Hepagam b im injection,,K2,,$68.66,
J1572,,Flebogamma injection,,K2,,$56.12,
J1573,,"Hepagam b intravenous, inj",,K2,,$68.66,
J1574,,"Inj, ganciclovir (exela)",,K5,,,
J1575,,Hyqvia 100mg immuneglobulin,,K2,,$17.50,
J1576,,"Inj, panzyga, 500 mg",,K2,,$67.46,
J1580,,Garamycin gentamicin inj,,N1,,,
J1595,,Injection glatiramer acetate,,K2,,$172.88,
J1596,,"Inj, glycopyrrolate, 0.1 mg",,N1,,,
J1597,,"Inj glycopyrrolate, glyrx-pf",,N1,,,
J1598,,Inj glycopyrrolate fres kabi,,N1,,,
J1599,,"Ivig non-lyophilized, nos",,N1,,,
J1600,,Gold sodium thiomaleate inj,,K5,,,
J1602,,Golimumab for iv use 1mg,,K2,,$11.10,
J1610,,Glucagon hydrochloride/1 mg,,K2,,$192.30,
J1611,,"Inj glucagon hcl, fresenius",,K2,,$108.93,
J1620,,Gonadorelin hydroch/ 100 mcg,,K5,,,
J1626,,Granisetron hcl injection,,N1,,,
J1627,,"Inj, granisetron, xr, 0.1 mg",,K2,,$5.71,
J1628,,"Inj., guselkumab, 1 mg",,K2,,$74.47,
J1630,,Haloperidol injection,,N1,,,
J1631,,Haloperidol decanoate inj,,N1,,,
J1632,,"Inj., brexanolone, 1 mg",,K2,,$72.00,
J1640,,"Hemin, 1 mg",,K2,,$32.20,
J1642,,Inj heparin sodium per 10 u,,N1,,,
J1643,,"Inj heparin, pfizer, 1000u",,K2,,$3.73,
J1644,,Inj heparin sodium per 1000u,,N1,,,
J1645,,Dalteparin sodium,,N1,,,
J1650,,Inj enoxaparin sodium,,N1,,,
J1652,,Fondaparinux sodium,,N1,,,
J1655,,Tinzaparin sodium injection,,K5,,,
J1670,,Tetanus immune globulin inj,,K2,,$581.78,$116.01
J1700,,Hydrocortisone acetate inj,,N1,,,
J1710,,Hydrocortisone sodium ph inj,,N1,,,
J1720,,Hydrocortisone sodium succ i,,N1,,,
J1726,,"Makena, 10 mg",,K2,,$14.46,
J1729,,Inj hydroxyprogst capoat nos,,K2,,$18.18,
J1730,,Diazoxide injection,,K5,,,
J1738,,Inj. meloxicam 1 mg,,N1,,,
J1740,,Ibandronate sodium injection,,N1,,,
J1741,,Ibuprofen injection,,N1,,,
J1742,,Ibutilide fumarate injection,,K2,,$241.40,
J1743,,Idursulfase injection,,K2,,$537.93,
J1744,,Icatibant injection,,K2,,$151.64,
J1745,,Infliximab not biosimil 10mg,,K2,,$32.22,
J1746,,"Inj., ibalizumab-uiyk, 10 mg",,K2,,$77.06,
J1747,,"Inj, spesolimab-sbzo, 1 mg",,K2,,$61.43,
J1750,,Inj iron dextran,,K2,,$17.67,
J1756,,Iron sucrose injection,,N1,,,
J1786,,Imuglucerase injection,,K2,,$43.62,
J1790,,Droperidol injection,,N1,,,
J1800,,Propranolol injection,,N1,,,
J1805,,"Inj, esmolol hcl, 10mg",,K2,,$0.19,
J1806,,Inj esmolol hcl wg crit care,,K2,,$0.36,
J1811,,Fiasp for insulin pump use,,K2,,$7.41,
J1812,,Inj. insulin (fiasp),,N1,,,
J1813,,Lyumjev for insulin pump use,,K2,,$15.53,
